26,State/Lake (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,41.88574,-87.627835,2,
11,Quincy/Wells (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.878723,-87.63374,3,
12,Washington/Wells (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.882695,-87.63378,1,
9,Harold Washington Library-State/Van Buren (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.876862,-87.628196,2,
5,35th/Archer (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.829353,-87.680622,1,
6,Ashland (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.839234,-87.665317,2,
7,Halsted (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.84678,-87.648088,7,
3,Kedzie (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.804236,-87.704406,1,
1,Midway (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.78661,-87.737875,3,
2,Pulaski (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.799756,-87.724493,3,
4,Western (Orange Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.804546,-87.684019,2,
14,State/Lake (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.88574,-87.627835,2,
16,State/Lake (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.88574,-87.627835,2,
12,Ashland (Green & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885269,-87.666969,1,1
13,Morgan (Green & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885586,-87.652193,2,
14,Clinton (Green & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885678,-87.641782,2,
15,Clark/Lake (Blue& Brown& Green& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.885737,-87.630886,2,
17,Randolph/Wabash (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.884431,-87.626149,3,
18,Adams/Wabash (Brown&Green& Orange&Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.879507,-87.626037,2,1
20,LaSalle/Van Buren (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.8768,-87.631739,7,
21,Quincy/Wells (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.878723,-87.63374,3,
22,Washington/Wells (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.882695,-87.63378,1,
19,Harold Washington Library-State/Van Buren (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.876862,-87.628196,2,
10,18th (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.857908,-87.669147,2,1
1,54th/Cermak (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.85177331,-87.75669201,1,1
7,California (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.854109,-87.694774,2,
5,Central Park (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853839,-87.714842,6,
2,Cicero (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.85182,-87.745336,1,
9,Damen (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.854517,-87.675975,2,
6,Kedzie (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853964,-87.705408,1,
3,Kostner (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853751,-87.733258,2,
11,Polk (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.871551,-87.66953,9,
4,Pulaski (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.853732,-87.724311,3,
8,Western (Pink Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.854225,-87.685129,6,
19,State/Lake (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.88574,-87.627835,2,
18,Clark/Lake (Blue& Brown& Green& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.885737,-87.630886,2,
20,Randolph/Wabash (Brown& Green& Orange& Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.884431,-87.626149,3,
21,Adams/Wabash (Brown&Green& Orange&Pink & Purple Lines),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.879507,-87.626037,2,1
10,Belmont (Red& Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.939751,-87.65338,2,
14,Armitage (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.918217,-87.652644,4,
16,Chicago (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.89681,-87.635924,2,
12,Diversey (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.932732,-87.653131,3,3
17,Merchandise Mart (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.888969,-87.633924,3,
15,Sedgwick (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.910409,-87.639302,3,
11,Wellington (Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.936033,-87.653266,1,
23,LaSalle/Van Buren (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.8768,-87.631739,7,
24,Quincy/Wells (Brown& Orange& Purple & Pink Lines),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.878723,-87.63374,3,
13,Fullerton (Red& Brown & Purple Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.925051,-87.652866,3,
25,Washington/Wells (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.882695,-87.63378,1,
9,Howard (Red& Purple & Yellow Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.019063,-87.672892,10,8
2,Central (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.063987,-87.685617,2,
5,Davis (Purple Line),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.04771,-87.683543,2,
6,Dempster (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.041655,-87.681602,1,
4,Foster (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.05416,-87.68356,3,
22,Harold Washington Library-State/Van Buren (Brown& Orange& Purple & Pink Lines),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.876862,-87.628196,2,
1,Linden (Purple Line),TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.073153,-87.69073,5,
7,Main (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.033456,-87.679538,10,
3,Noyes (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.058282,-87.683337,2,
8,South Boulevard (Purple Line),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.027612,-87.678329,2,
3,Howard (Red& Purple & Yellow Lines),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42.019063,-87.672892,10,9
2,Oakton-Skokie (Yellow Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42.02624348,-87.74722084,2,
1,Dempster-Skokie  (Yellow Line),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42.038951,-87.751919,1,
24,Roosevelt (Red& Orange & Green Lines),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.867405,-87.62659,3,
14,Belmont (Red& Brown & Purple Lines),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.939751,-87.65338,2,
1,Howard (Red& Purple & Yellow Lines),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.019063,-87.672892,10,5
2,Jarvis (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.015876,-87.669092,1,
3,Morse (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.008362,-87.665909,2,
4,Loyola (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.001073,-87.661061,7,
5,Granville (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.993664,-87.659202,1,
6,Thorndale (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.990259,-87.659076,2,
7,Bryn Mawr (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.983504,-87.65884,2,
8,Berwyn (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.977984,-87.658668,2,2
9,Argyle (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.973453,-87.65853,2,
10,Lawrence (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.969139,-87.658493,1,
11,Wilson (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.964273,-87.657588,2,
12,Sheridan (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.953775,-87.654929,2,
13,Addison (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.947428,-87.653626,2,
15,Fullerton (Red& Brown & Purple Lines),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.925051,-87.652866,3,
16,North/Clybourn (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.910655,-87.649177,2,
17,Clark/Division (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.90392,-87.631412,2,
18,Chicago (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.896671,-87.628176,10,
19,Grand (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.891665,-87.628021,2,
20,Lake (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.884809,-87.627813,2,
21,Monroe (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.880745,-87.627696,3,
22,Jackson (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.878153,-87.627596,4,
23,Harrison (Red Line),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.874039,-87.627479,5,
25,Cermak-Chinatown (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.853206,-87.630968,1,
26,Sox-35th (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.831191,-87.630636,2,1
27,47th (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.810318,-87.63094,1,
28,Garfield (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.79542,-87.631157,3,
29,63rd (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.780536,-87.630952,2,
30,69th (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.768367,-87.625724,2,
31,79th (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.750419,-87.625112,2,
32,87th (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.735372,-87.624717,2,
33,95th/Dan Ryan (Red Line),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.722377,-87.624342,2,
